age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18,4,128538,6,7,5,12,4,5,2,0,0,25,39,0
24,4,234640,9,11,5,8,4,5,2,0,0,35,39,0
29,0,65372,16,10,1,0,5,5,2,0,0,40,39,0
45,4,343377,16,10,3,1,1,5,1,0,0,40,39,0
52,1,30731,10,13,3,4,1,5,1,0,0,45,39,1
35,4,412379,12,9,5,8,2,5,2,0,0,40,39,0
46,5,112320,10,13,1,4,2,5,2,0,0,50,39,0
63,4,181929,12,9,7,4,5,5,1,0,0,50,39,1
32,2,100135,10,13,3,10,6,5,2,0,0,35,39,1
24,4,128061,12,9,5,8,4,5,2,594,0,15,39,0
72,0,402306,16,10,3,0,1,5,1,0,0,32,2,0
35,0,98389,16,10,5,0,5,5,1,0,0,10,39,0
29,4,179565,10,13,5,1,2,5,2,0,0,40,39,0
35,4,64922,10,13,3,4,1,5,1,7688,0,50,39,1
70,4,102610,5,6,3,6,1,5,1,0,0,32,39,0
65,0,115513,10,13,3,0,1,5,1,5556,0,48,39,1
36,4,150548,12,9,5,7,2,5,2,0,0,30,39,0
53,4,133219,12,9,3,8,1,3,1,4386,0,30,39,1
49,2,67001,12,9,3,14,1,5,1,0,0,40,39,0
60,4,162347,15,15,3,4,1,5,1,0,1902,40,39,1
18,4,138557,6,7,5,6,4,5,1,0,0,40,39,0
21,4,170456,16,10,5,8,4,5,1,0,0,35,22,0
42,4,66006,5,6,5,14,2,3,1,0,0,40,39,0
25,7,176077,13,14,5,10,2,5,2,0,0,37,39,0
32,4,218322,12,9,3,3,1,5,1,0,0,40,39,0
25,5,181691,12,9,3,12,1,5,1,0,0,60,0,0
47,4,168232,10,13,3,1,1,5,1,7298,0,40,39,1
30,4,161690,9,11,5,10,2,5,2,0,0,40,39,0
21,0,242736,8,12,5,0,4,5,2,0,0,40,39,0
38,6,67317,10,13,3,5,1,5,1,0,0,60,39,0
34,4,265807,12,9,3,14,1,5,1,0,2051,55,39,0
37,4,99357,8,12,5,8,2,5,2,0,0,30,39,0
56,4,170070,12,9,3,4,6,5,2,0,0,40,39,1
52,7,231166,9,11,3,4,1,5,1,0,0,40,39,0
23,4,62339,10,13,5,10,4,5,1,0,0,40,39,0
29,7,118520,12,9,3,11,1,5,1,0,0,42,39,0
45,4,155659,12,9,3,3,1,5,1,0,0,40,39,1
23,2,157331,10,13,5,10,2,5,2,0,0,40,39,0
45,4,341762,13,14,3,4,1,5,1,0,0,65,39,1
30,4,164190,10,13,5,4,2,5,1,0,0,42,39,0
45,4,83064,10,13,3,12,1,5,1,0,0,50,39,0
26,4,304283,12,9,3,7,1,5,1,0,0,40,39,0
23,4,436798,16,10,3,7,1,5,1,0,0,40,39,0
24,4,29302,16,10,5,8,4,5,2,0,0,40,0,0
43,4,104660,13,14,7,4,5,5,1,4934,0,40,39,1
42,4,79036,12,9,1,6,5,5,1,0,0,40,39,0
72,4,165622,16,10,7,1,2,5,2,0,0,25,39,0
21,0,177287,16,10,5,0,4,5,2,0,0,40,39,0
57,4,199847,10,13,3,4,1,5,1,15024,0,60,39,1
24,4,22966,10,13,3,12,1,5,1,0,0,45,39,0
27,4,59068,12,9,3,6,1,5,1,0,0,40,39,0
54,4,77336,12,9,3,12,1,5,1,0,0,40,39,0
42,2,96524,12,9,3,4,1,5,1,0,0,60,39,1
17,4,143868,4,5,5,8,4,3,1,0,0,40,39,0
48,4,121424,10,13,3,4,1,5,1,0,0,55,39,1
39,4,176279,10,13,1,12,2,5,2,0,0,40,39,0
41,5,177905,10,13,3,4,1,5,1,7688,0,70,39,1
50,4,205100,3,4,3,8,6,5,2,0,0,35,0,0
57,4,353881,12,9,1,14,2,5,1,0,0,45,39,0
44,2,177937,11,16,3,10,1,5,1,0,0,36,39,1
20,0,122244,12,9,5,0,2,5,2,0,0,28,39,0
49,4,125892,12,9,3,12,1,5,1,0,0,40,39,0
44,4,155472,8,12,5,10,5,3,2,1151,0,50,39,0
42,4,355728,9,11,5,3,2,5,1,0,0,44,39,0
18,0,245274,16,10,5,0,4,5,1,0,0,16,39,0
18,4,240330,7,8,5,8,4,5,1,0,0,18,39,0
51,4,182944,12,9,7,13,5,3,2,0,0,40,39,0
28,4,264498,10,13,5,10,2,5,2,0,0,40,39,0
39,4,110426,8,12,3,4,6,5,2,15024,0,45,39,1
25,4,166971,12,9,3,12,1,5,1,0,0,52,39,0
41,4,347653,15,15,3,10,1,5,1,0,1977,50,39,1
39,4,33975,16,10,3,12,1,5,1,0,0,40,39,1
42,6,215219,6,7,6,8,5,5,2,0,0,30,39,0
33,4,190772,12,9,5,1,2,5,2,0,1617,40,39,0
63,0,331527,5,6,3,0,1,5,1,0,0,40,39,0
47,4,162494,16,10,1,12,5,5,2,0,0,45,39,1
27,2,85918,10,13,3,11,1,5,1,0,0,68,39,0
39,4,91367,13,14,3,4,1,5,1,0,1848,45,39,1
20,4,182342,16,10,5,5,4,5,1,0,0,40,39,0
49,4,129640,12,9,5,8,2,5,2,0,0,40,39,0
70,0,133536,12,9,3,0,1,5,1,0,0,28,39,0
46,4,148738,12,9,3,6,1,5,1,0,1740,35,39,0
47,4,102583,12,9,3,12,1,5,1,0,0,30,39,1
35,4,111387,4,5,5,3,2,5,1,0,0,40,39,0
24,4,241752,12,9,5,6,2,5,1,0,0,40,39,0
22,0,334593,16,10,5,0,2,5,1,0,0,40,39,0
43,4,101950,10,13,1,8,2,5,2,0,0,35,39,0
60,2,212856,13,14,3,10,1,5,1,0,0,40,0,1
53,4,183973,6,7,3,7,1,5,1,0,0,48,39,1
47,4,142061,16,10,1,4,5,5,2,0,0,40,39,0
34,4,158615,16,10,3,6,1,5,1,0,0,40,39,0
37,4,29145,9,11,5,8,2,5,1,0,0,40,39,0
35,4,40135,12,9,5,8,4,5,1,0,0,30,39,0
23,4,224640,16,10,5,4,2,5,2,0,0,40,39,0
27,0,146651,12,9,3,0,4,5,2,0,0,15,39,0
29,4,167737,12,9,5,14,3,5,1,0,0,50,39,0
23,4,60331,16,10,5,3,2,5,1,0,0,40,39,0
35,4,187167,12,9,1,8,2,5,2,0,0,35,39,0
18,0,157131,12,9,5,0,4,5,2,0,0,12,39,0
27,2,255237,10,13,5,10,2,5,2,0,0,40,39,0
56,0,192325,16,10,1,0,2,5,2,0,0,20,39,0
40,4,163342,12,9,5,1,2,5,2,0,0,70,39,0
31,4,129775,10,13,3,12,1,5,1,0,0,65,39,0
18,4,206008,16,10,5,12,5,5,1,2176,0,40,39,0
25,4,397317,8,12,5,10,2,5,2,0,0,40,39,0
36,4,745768,16,10,5,11,5,3,2,0,0,40,39,0
38,4,141550,5,6,1,3,2,5,1,0,0,40,39,0
52,4,35576,12,9,7,3,2,5,1,0,0,40,39,0
23,4,376383,12,9,5,8,5,5,1,0,0,35,26,0
48,6,200825,16,10,3,4,1,5,1,0,0,30,39,1
34,0,362787,12,9,5,0,5,3,2,0,0,35,39,0
46,4,116789,12,9,3,1,1,5,1,0,0,40,39,1
26,4,160300,12,9,4,11,2,5,1,0,0,40,39,0
47,4,362654,12,9,3,7,1,5,1,0,0,40,39,0
21,0,107801,16,10,5,0,4,5,2,0,0,3,39,0
65,4,170939,10,13,1,10,2,5,1,6723,0,40,39,0
31,2,224234,12,9,3,14,1,3,1,0,0,40,39,0
38,4,478346,12,9,3,4,6,5,2,7688,0,40,39,1
68,4,211162,12,9,3,4,1,5,1,0,0,40,39,0
26,4,147638,10,13,5,1,3,2,2,0,0,40,17,0
42,4,104647,12,9,1,8,2,5,1,0,0,40,39,0
49,4,67365,12,9,3,3,1,5,1,0,0,40,39,1
42,4,230959,10,13,3,1,6,2,2,0,1887,40,30,1
39,4,176335,13,14,3,4,1,5,1,7688,0,65,39,1
31,6,268482,4,5,3,3,1,5,1,0,0,40,39,0
28,7,288731,10,13,3,10,1,5,1,0,0,20,39,0
36,4,231082,10,13,1,10,2,5,2,0,0,50,39,0
42,7,333530,16,10,3,4,6,5,2,0,0,40,39,1
62,4,214288,12,9,3,7,1,5,1,0,0,40,39,0
21,4,118023,12,9,5,5,4,5,1,0,0,24,39,0
21,4,187088,16,10,5,1,4,4,2,0,0,20,5,0
60,0,174073,12,9,3,0,1,5,1,0,0,40,39,0
22,4,133833,16,10,5,8,4,5,2,0,0,25,39,0
30,4,229772,5,6,3,3,1,5,1,0,0,40,39,0
64,4,210082,12,9,7,1,2,5,2,0,0,40,39,0
28,4,119287,10,13,3,4,6,5,2,15024,0,28,39,1
41,6,111772,8,12,3,3,1,5,1,0,1887,40,39,1
25,4,122999,12,9,5,3,3,5,1,0,0,40,39,0
27,4,44767,12,9,3,5,1,5,1,0,0,40,39,0
40,4,200574,8,12,3,13,1,5,1,0,0,44,39,0
58,4,236596,16,10,3,4,1,5,1,0,0,40,39,1
31,4,33124,15,15,5,10,2,5,2,0,0,99,39,0
50,2,308764,12,9,7,14,5,5,2,0,0,40,39,0
27,4,103524,12,9,6,6,5,5,1,0,0,40,39,0
31,0,99483,12,9,5,0,4,1,1,0,0,40,39,0
50,4,230951,10,13,3,12,1,5,1,0,0,40,39,0
45,4,99355,12,9,3,11,1,3,1,0,0,40,39,1
33,4,857532,7,8,5,11,4,3,1,0,0,40,39,0
62,4,81116,16,10,1,1,2,5,1,0,1974,40,39,0
38,4,154410,12,9,3,3,1,5,1,0,2051,40,31,0
19,4,198943,16,10,5,8,4,5,2,0,0,35,39,0
30,4,311696,6,7,3,8,6,3,2,0,0,30,39,0
38,4,252897,16,10,1,12,4,5,2,0,0,25,39,0
42,6,39539,12,9,3,5,1,5,1,0,0,99,39,1
49,5,122066,16,10,1,12,2,5,1,0,0,25,39,0
53,4,110977,13,14,3,4,1,5,1,0,1902,50,39,1
45,2,199590,16,10,3,3,1,5,1,0,1887,40,26,1
24,4,202721,16,10,5,1,4,3,2,0,0,40,39,0
29,4,197565,9,11,5,1,4,5,2,0,0,35,39,0
24,4,206827,16,10,5,12,4,5,2,5060,0,30,39,0
38,1,190895,10,13,3,10,1,5,1,0,0,40,0,1
25,5,158751,9,11,5,14,5,5,1,0,0,55,39,0
51,7,243631,5,6,3,3,1,1,1,0,0,40,39,0
17,0,219277,6,7,5,0,4,5,2,0,0,20,39,0
19,4,45381,16,10,5,1,4,5,2,0,0,8,39,0
38,4,167482,16,10,3,3,1,5,1,0,0,52,39,1
60,4,225014,12,9,1,8,2,5,2,0,0,40,39,0
29,6,405083,12,9,5,12,2,5,1,0,0,40,39,0
66,0,186061,16,10,7,0,5,3,2,0,4356,40,39,0
28,1,24153,5,6,3,8,6,1,2,0,0,40,39,0
36,4,126569,12,9,3,10,1,5,1,0,0,45,7,1
57,0,137658,12,9,3,0,1,4,1,0,0,5,4,0
24,4,315476,8,12,5,3,4,5,1,0,0,40,39,0
43,4,248186,8,12,5,1,2,5,2,0,0,38,39,0
29,5,206903,15,15,3,10,1,5,1,0,0,55,39,1
67,6,191380,15,15,3,10,1,5,1,20051,0,25,39,1
20,4,191910,12,9,5,11,4,5,1,0,0,40,39,0
21,4,145119,16,10,5,8,4,2,1,0,0,20,39,0
20,4,130840,5,6,5,6,4,5,1,0,0,40,39,0
42,4,33126,8,12,3,4,1,5,1,0,0,60,39,1
20,4,334105,16,10,5,8,4,5,2,0,0,10,39,0
19,2,354104,12,9,5,1,4,5,1,0,0,35,39,0
34,4,111985,12,9,3,3,1,5,1,0,0,45,39,0
40,2,321187,10,13,5,10,5,5,2,0,0,45,39,0
33,4,138142,16,10,6,8,5,3,2,0,0,25,39,0
36,4,296999,16,10,1,3,2,5,2,0,0,37,39,0
43,4,155106,8,12,1,3,2,5,1,0,2444,70,39,1
41,2,174491,12,9,6,8,5,3,2,0,0,40,39,0
34,7,173266,12,9,3,13,1,5,1,0,0,40,39,1
33,4,25610,8,12,3,12,1,4,1,0,0,40,24,1
47,4,187563,12,9,3,7,1,5,1,0,0,40,39,0
41,4,196344,1,2,3,12,1,5,1,0,0,50,26,0
40,4,205047,12,9,4,3,2,5,1,0,0,40,39,1
28,4,715938,10,13,5,3,4,3,1,0,0,40,39,0
62,6,224520,12,9,3,12,1,5,1,0,0,90,39,1
29,4,229656,12,9,1,1,5,5,2,0,0,50,39,0
46,4,97883,16,10,1,1,2,5,2,0,0,40,39,0
28,4,131298,12,9,5,8,2,5,1,0,0,60,39,0
57,1,197875,12,9,1,1,2,5,2,0,0,40,39,0
22,4,172766,16,10,5,12,4,5,2,0,0,40,39,0
28,2,175796,8,12,5,1,2,5,2,0,0,40,39,0
24,4,51973,10,13,5,1,2,5,2,0,0,45,39,0
54,6,28186,10,13,1,5,2,5,1,27828,0,50,39,1
22,4,291979,6,7,6,3,2,5,1,0,0,40,39,0
36,7,180752,10,13,5,11,5,3,2,0,0,40,39,0
50,4,234657,16,10,1,1,5,5,2,0,0,40,39,0
18,4,39411,6,7,5,6,4,5,1,0,0,24,39,0
52,7,334273,8,12,3,12,1,5,1,0,0,40,39,1
41,4,192779,3,4,3,8,1,5,1,0,0,40,0,0
21,0,105312,12,9,5,0,2,5,2,0,0,20,39,0
36,4,171676,10,13,5,12,2,5,2,0,1741,40,39,0
34,6,182714,10,13,5,10,2,5,2,0,0,55,39,1
21,4,231866,9,11,5,3,4,5,1,0,0,40,39,0
46,4,102102,12,9,5,4,2,5,1,0,0,40,39,0
57,0,50248,16,10,3,0,1,5,1,0,0,40,39,0
61,2,195519,13,14,5,10,5,5,2,0,0,25,39,0
22,7,34310,16,10,5,14,4,5,1,0,0,25,39,0
33,0,314913,6,7,1,0,4,5,1,0,0,53,39,0
36,7,747719,15,15,3,10,6,5,2,15024,0,50,39,1
43,2,188280,13,14,1,10,5,5,2,914,0,40,39,0
25,4,110978,8,12,3,1,6,2,2,0,0,37,19,1
17,4,79682,5,6,5,9,3,5,1,0,0,30,39,0
45,4,294671,9,11,3,3,1,5,1,4386,0,38,39,1
30,4,340899,15,15,5,10,2,5,1,0,1590,80,39,0
40,4,192259,13,14,5,10,2,5,1,0,0,35,39,0
31,2,190228,13,14,5,4,2,5,1,0,0,45,39,0
42,4,118947,10,13,3,4,1,5,1,0,0,40,39,1
53,4,55861,12,9,3,3,1,5,1,0,0,40,39,1
37,4,238433,1,2,3,14,1,5,1,0,0,40,5,0
37,7,166744,12,9,4,8,5,5,2,0,0,20,39,0
54,4,144586,16,10,3,12,6,5,2,0,0,40,39,1
36,4,134367,12,9,1,8,4,5,2,0,0,30,39,0
46,4,133616,16,10,1,1,5,5,2,0,0,40,39,0
46,4,203039,10,13,3,12,1,5,1,0,0,48,39,0
32,4,217460,4,5,3,14,1,5,1,0,0,50,39,0
17,4,106733,6,7,5,3,4,5,1,594,0,40,39,0
42,7,212027,10,13,1,10,2,3,1,0,0,40,39,0
37,2,126569,12,9,5,3,2,5,1,0,0,40,39,0
29,4,289960,12,9,3,7,1,5,1,0,0,48,39,0
54,4,174102,10,13,3,4,1,5,1,0,0,40,39,1
38,4,181716,7,8,3,3,1,5,1,0,0,48,39,0
46,2,172822,12,9,3,14,1,5,1,0,0,40,39,0
24,4,293091,12,9,3,6,1,5,1,0,0,40,39,0
57,4,107443,1,2,3,6,1,5,1,0,0,40,32,0
59,4,95283,1,2,3,7,1,5,1,0,0,40,39,0
33,4,65278,10,13,3,4,1,5,1,0,0,40,39,1
35,4,220943,12,9,1,8,5,3,2,0,1594,40,39,0
53,4,257940,12,9,3,7,1,5,1,2829,0,40,39,0
26,4,134945,12,9,5,7,3,5,1,0,0,40,39,0
55,6,105582,13,14,3,12,1,5,1,2228,0,50,39,0
46,4,169324,12,9,6,8,2,3,2,0,0,45,23,0
44,7,98989,10,13,3,10,1,1,1,0,0,38,39,1
30,6,113838,9,11,3,12,1,5,1,3137,0,60,11,0
24,4,143436,16,10,5,6,4,5,1,0,0,24,39,0
32,4,143604,5,6,4,8,2,3,2,0,0,37,39,0
35,4,226311,10,13,5,12,2,5,2,0,0,40,39,0
67,4,94610,13,14,3,12,1,5,1,0,0,30,39,1
56,6,26716,10,13,3,4,1,5,1,0,0,20,39,1
26,4,160261,13,14,5,10,2,2,1,0,0,20,19,0
46,4,117310,8,12,7,13,5,5,2,6497,0,40,39,0
52,4,154342,12,9,3,3,1,5,1,0,0,48,39,1
38,6,89202,16,10,1,3,2,5,1,0,0,40,39,0
31,4,174704,12,9,1,12,5,3,1,0,0,50,39,0
53,4,153486,12,9,6,14,2,5,1,0,0,30,39,0
27,4,360097,12,9,5,6,2,3,1,0,0,40,39,0
39,4,230356,10,13,5,1,2,5,2,0,0,40,39,0
22,4,163870,12,9,5,7,4,5,1,0,0,40,39,0
37,4,199753,16,10,3,3,1,5,1,0,0,35,39,1
20,4,333505,12,9,5,1,4,5,1,0,0,30,27,0
60,2,149281,12,9,3,11,1,5,1,0,0,40,39,0
51,4,138514,9,11,1,13,5,3,2,0,0,48,39,0
57,1,66504,15,15,1,10,2,5,2,0,0,50,39,1
59,4,206487,16,10,3,3,1,5,1,0,0,40,39,1
37,4,170020,12,9,3,3,1,5,1,0,0,40,39,0
35,4,217605,12,9,3,6,6,5,2,0,0,40,39,0
43,4,145711,16,10,3,12,1,5,1,0,0,72,39,1
17,4,169155,7,8,5,8,4,5,1,0,0,35,39,0
45,4,34127,10,13,3,10,1,5,1,0,0,50,39,1
18,4,110142,12,9,5,12,4,5,2,0,0,40,39,0
52,4,222646,7,8,6,7,3,5,2,0,0,40,5,0
18,4,182643,16,10,5,6,4,5,1,0,0,9,39,0
20,4,303565,16,10,5,6,4,3,1,0,0,40,11,0
34,4,140092,12,9,5,13,2,5,1,0,0,40,39,0
19,4,178811,12,9,5,7,4,3,2,0,0,20,39,0
18,0,267399,7,8,5,0,4,5,2,0,0,12,39,0
17,2,192387,4,5,5,8,4,5,1,0,0,45,39,0
30,1,127610,10,13,5,1,2,5,2,0,0,35,39,0
29,4,258862,10,13,5,3,2,5,2,0,0,45,39,0
30,4,225231,16,10,1,4,2,5,1,8614,0,50,39,1
18,4,174926,4,5,5,8,4,5,1,0,0,15,0,0
50,7,238187,10,13,1,1,2,3,2,0,0,37,39,0
22,4,191444,12,9,5,12,3,5,1,0,0,40,39,0
21,4,198822,12,9,5,1,4,5,2,0,0,35,39,0
39,6,251323,4,5,3,5,3,5,1,0,0,40,5,0
20,4,168187,16,10,5,8,3,5,2,4416,0,25,39,0
62,4,370881,8,12,7,8,2,5,2,0,0,7,39,0
32,4,198183,16,10,1,4,2,5,2,0,0,38,39,0
38,4,210610,8,12,3,13,1,5,1,0,0,40,39,1
32,4,269182,16,10,6,13,5,3,2,3887,0,40,39,0
55,4,141727,10,13,3,1,6,5,2,3464,0,40,39,0
38,4,185848,13,14,3,4,1,5,1,99999,0,70,39,1
34,4,46746,6,7,5,8,2,5,1,0,0,30,39,0
28,4,120475,12,9,5,8,4,5,1,0,0,20,39,0
26,4,135845,16,10,5,12,2,5,2,0,0,37,39,0
41,4,310255,12,9,3,12,1,5,1,0,0,40,39,0
61,7,379885,11,16,3,10,1,5,1,0,1902,40,39,1
75,6,31428,12,9,3,5,1,5,1,3456,0,40,39,0
21,4,211013,9,11,3,8,3,5,2,0,0,50,26,0
50,4,175029,12,9,3,6,1,5,1,0,0,40,39,1
49,5,119539,16,10,3,4,1,5,1,0,0,60,0,1
26,4,247025,12,9,3,14,1,5,1,0,0,65,39,0
39,4,252327,3,4,5,8,4,5,1,0,0,40,26,0
24,6,375313,16,10,5,10,2,2,1,0,0,40,39,0
56,4,107165,12,9,3,6,1,5,1,0,0,18,39,0
17,4,108470,6,7,5,8,4,3,1,0,0,17,39,0
37,4,150057,12,9,3,3,1,5,1,0,0,52,39,1
23,4,189468,9,11,3,7,4,5,2,0,0,30,39,0
28,0,198393,12,9,5,0,2,3,2,0,0,40,39,0
57,6,181031,12,9,3,5,1,5,1,0,0,60,39,0
42,2,569930,10,13,3,1,1,5,1,0,0,45,39,1
25,4,27411,10,13,1,12,2,5,2,0,0,40,39,0
22,4,147397,10,13,5,5,2,5,1,0,0,20,39,0
39,4,242922,12,9,3,3,1,3,1,0,0,40,39,0
54,4,154949,6,7,3,8,6,3,2,0,0,40,39,1
41,5,423217,10,13,1,4,2,5,1,0,0,50,39,0
43,1,195385,12,9,3,4,1,1,1,0,0,40,39,0
19,4,100009,12,9,5,3,2,5,2,0,0,40,39,0
35,4,191628,16,10,3,10,1,5,1,0,0,40,39,0
34,4,340880,12,9,3,10,1,5,1,0,0,60,30,1
19,4,207173,12,9,6,1,5,5,2,0,0,30,39,0
33,4,48010,16,10,1,4,5,5,2,0,0,40,39,0
33,4,229051,16,10,5,10,2,5,1,0,0,52,39,0
49,4,193366,13,14,3,4,1,5,1,0,0,65,39,1
31,4,57781,12,9,1,1,5,5,2,0,0,50,39,0
69,0,121136,12,9,3,0,1,5,1,0,0,13,39,0
41,4,433989,9,11,3,12,1,5,1,4386,0,60,39,1
24,4,136687,12,9,6,7,5,4,2,0,0,40,39,0
45,7,154117,12,9,1,4,5,5,2,0,0,38,39,1
63,4,294009,10,13,3,10,1,5,1,15024,0,45,39,1
75,4,239038,16,10,3,14,1,5,1,0,0,16,39,0
34,4,244064,12,9,5,7,5,3,1,0,0,40,39,0
69,4,128348,10,13,3,4,1,3,1,9386,0,50,39,1
33,4,66278,13,14,5,10,2,5,2,0,0,40,39,0
44,4,162643,12,9,5,1,2,5,2,0,0,43,39,0
45,4,179659,10,13,3,3,1,5,1,3103,0,40,39,1
18,4,205218,6,7,5,12,4,5,2,0,0,20,39,0
48,4,154033,12,9,1,12,2,5,2,0,0,52,39,0
43,4,158528,12,9,3,3,1,5,1,0,0,40,39,1
26,4,366219,12,9,3,3,1,3,1,0,1848,60,39,1
35,4,301862,12,9,5,3,5,5,1,0,0,50,39,0
34,4,228406,16,10,5,1,5,3,2,0,0,40,39,0
48,4,120131,12,9,3,1,1,5,1,0,0,70,39,1
54,2,127943,12,9,7,8,5,3,2,0,0,40,39,0
57,4,301514,12,9,3,12,1,5,1,0,0,40,39,0
21,4,156980,12,9,5,7,4,5,1,0,0,60,39,0
28,4,124685,16,10,3,4,1,1,1,0,0,55,39,0
51,4,305673,9,11,3,3,1,5,1,0,0,40,2,1
34,2,31391,12,9,3,11,1,5,1,0,0,53,39,1
41,2,33658,16,10,3,11,1,5,1,0,0,45,39,1
21,4,211391,16,10,5,1,2,5,2,0,0,27,39,0
26,4,402998,10,13,3,10,1,5,1,0,0,58,39,1
66,4,78855,12,9,5,1,2,2,2,0,0,40,39,0
40,4,320451,11,16,3,10,1,2,1,0,1977,45,17,1
48,4,49278,8,12,1,1,5,5,2,0,0,40,39,0
44,0,248876,10,13,1,0,2,5,1,0,0,50,39,0
41,4,242586,12,9,3,7,1,5,1,0,0,40,39,0
41,4,359696,10,13,3,11,1,5,1,15024,0,60,39,1
55,2,296085,8,12,3,10,1,2,1,0,0,40,39,1
43,4,233130,10,13,1,12,2,5,1,0,0,40,39,1
51,4,189511,9,11,3,8,1,5,1,0,0,50,11,1
31,4,124420,6,7,3,3,1,5,1,0,0,40,39,0
30,6,67072,10,13,4,3,2,5,1,6849,0,60,39,0
51,4,194908,12,9,3,1,6,5,2,0,0,40,39,0
31,2,94991,12,9,1,8,5,1,1,0,0,40,39,0
18,4,194561,16,10,5,8,4,5,1,0,0,37,39,0
60,4,75726,12,9,1,4,2,5,2,0,1092,40,39,0
29,4,60722,12,9,5,4,2,2,2,0,0,40,39,0
33,4,59944,12,9,5,14,2,5,1,0,0,40,39,0
34,4,220840,2,3,3,5,1,5,1,0,0,40,26,0
40,5,104235,13,14,5,8,4,5,1,0,0,99,39,0
57,4,142714,16,10,1,8,2,5,2,0,0,38,39,0
55,2,110490,10,13,3,10,6,5,2,0,0,60,39,0
40,6,154076,8,12,3,4,1,5,1,0,0,60,39,0
26,7,130557,10,13,5,4,2,5,2,0,0,35,39,0
29,4,107108,16,10,3,1,1,1,1,0,0,40,39,0
30,4,207172,10,13,3,1,6,5,2,0,0,40,26,0
29,4,304595,13,14,5,12,2,5,1,0,0,50,39,1
43,4,475322,16,10,3,14,1,5,1,0,0,50,39,1
65,4,107620,6,7,7,1,2,5,2,0,0,8,39,0
19,4,301911,16,10,5,12,4,2,1,0,0,35,25,0
35,4,267866,12,9,3,12,1,2,1,0,1887,50,20,1
28,4,269786,12,9,3,14,1,5,1,0,0,40,39,0
34,4,167474,12,9,3,4,1,5,1,0,0,40,39,0
61,4,115023,9,11,3,3,1,5,1,0,1887,60,39,1
63,2,86590,12,9,3,4,6,5,2,0,0,32,39,0
47,7,187087,10,13,3,4,1,5,1,0,0,40,39,1
31,4,184307,16,10,1,3,2,5,1,0,0,40,39,0
18,4,225859,16,10,5,14,4,5,1,2907,0,30,39,0
29,4,57889,10,13,3,12,1,5,1,0,0,45,39,1
59,4,157932,12,9,3,3,1,5,1,0,0,40,39,0
50,4,187830,13,14,1,4,2,5,1,0,0,62,39,1
49,4,251180,3,4,3,14,1,5,1,2407,0,50,39,0
60,4,317083,10,13,3,4,1,5,1,0,0,45,39,1
35,6,190895,13,14,3,12,1,5,1,0,0,40,39,1
48,1,328606,12,9,1,6,2,5,1,0,0,40,39,0
21,0,403860,16,10,5,0,4,5,1,0,0,40,39,0
41,4,215479,12,9,6,6,2,3,1,0,0,40,39,0
56,4,157639,16,10,3,3,1,5,1,0,0,50,39,0
26,4,152129,7,8,5,8,5,3,1,0,0,40,39,0
53,4,239284,12,9,1,1,5,5,2,0,0,40,39,0
23,4,234302,12,9,5,6,2,3,1,0,0,40,39,0
58,4,218724,3,4,3,5,1,5,1,0,0,50,39,0
61,4,106330,12,9,3,3,1,5,1,0,0,40,39,0
29,4,35032,16,10,3,6,1,5,1,0,0,60,39,0
22,4,234641,12,9,5,14,4,5,1,0,0,40,39,0
43,4,170730,10,13,3,4,1,5,1,0,1977,50,39,1
31,4,218322,16,10,5,8,2,5,1,0,0,30,39,0
90,4,47929,12,9,3,7,1,5,1,0,0,40,39,0
53,4,142411,9,11,1,10,5,5,2,0,0,40,39,0
22,0,219122,16,10,5,0,4,5,1,0,0,40,39,0
55,4,132887,12,9,3,14,1,3,1,3411,0,40,23,0
34,7,44464,11,16,5,10,2,5,2,0,0,60,39,0
28,4,180928,16,10,3,6,1,5,1,5013,0,55,39,0
22,0,199426,16,10,5,0,2,5,2,0,0,40,39,0
36,4,139703,12,9,5,1,2,3,2,0,0,40,39,0
33,4,202642,10,13,6,10,3,3,2,0,0,40,23,0
17,4,160049,5,6,5,8,4,5,2,0,0,12,39,0
38,4,239755,6,7,1,3,2,5,1,0,0,40,39,0
60,4,152369,9,11,3,3,1,5,1,0,0,60,39,0
34,4,42900,10,13,3,4,1,5,1,0,0,50,39,1
72,0,117017,12,9,3,0,1,5,1,0,0,8,39,0
57,4,175017,2,3,3,8,1,5,1,0,0,40,22,0
39,4,342642,12,9,1,12,2,5,1,0,0,60,39,0
50,6,143730,10,13,3,5,1,5,1,0,0,80,39,0
45,4,191098,10,13,3,10,1,2,1,0,0,40,3,0
37,4,208106,10,13,6,4,2,5,1,0,0,35,39,0
27,4,167737,16,10,5,6,2,5,1,0,0,48,39,0
43,4,315971,10,13,1,4,2,5,2,0,0,45,39,1
41,4,142717,16,10,1,13,5,3,2,0,0,36,39,0
20,4,190227,13,14,5,4,4,5,1,0,0,25,39,0
44,4,79864,13,14,6,4,5,5,2,0,0,20,39,0
50,4,34067,9,11,3,4,1,5,1,0,0,50,39,1
54,4,222882,12,9,7,4,5,5,2,0,0,45,39,0
31,4,44464,10,13,5,4,2,5,2,0,1564,60,39,1
33,4,256062,16,10,5,1,5,5,2,0,0,35,33,0
22,4,251073,4,5,5,8,4,5,1,0,0,50,39,0
46,4,149949,16,10,3,3,1,5,1,0,0,40,39,0
